chip x0 y0 channel x y
3 -23.05 -23.05 59 -31.3 -42.3
3 -23.05 -23.05 52 -31.3 -36.8
3 -23.05 -23.05 49 -31.3 -31.3
3 -23.05 -23.05 42 -31.3 -25.8
3 -23.05 -23.05 48 -31.3 -20.3
3 -23.05 -23.05 45 -31.3 -14.8
3 -23.05 -23.05 41 -31.3 -9.3
3 -23.05 -23.05 35 -31.3 -3.8
3 -23.05 -23.05 46 -25.8 -42.3
3 -23.05 -23.05 43 -25.8 -36.8
3 -23.05 -23.05 37 -25.8 -31.3
3 -23.05 -23.05 40 -25.8 -25.8
3 -23.05 -23.05 36 -25.8 -20.3
3 -23.05 -23.05 33 -25.8 -14.8
3 -23.05 -23.05 32 -25.8 -9.3
3 -23.05 -23.05 31 -25.8 -3.8
3 -23.05 -23.05 34 -20.3 -42.3
3 -23.05 -23.05 29 -20.3 -36.8
3 -23.05 -23.05 23 -20.3 -31.3
3 -23.05 -23.05 20 -20.3 -25.8
3 -23.05 -23.05 30 -20.3 -20.3
3 -23.05 -23.05 27 -20.3 -14.8
3 -23.05 -23.05 28 -20.3 -9.3
3 -23.05 -23.05 25 -20.3 -3.8
3 -23.05 -23.05 26 -14.8 -42.3
3 -23.05 -23.05 17 -14.8 -36.8
3 -23.05 -23.05 11 -14.8 -31.3
3 -23.05 -23.05 4 -14.8 -25.8
3 -23.05 -23.05 18 -14.8 -20.3
3 -23.05 -23.05 15 -14.8 -14.8
3 -23.05 -23.05 13 -14.8 -9.3
3 -23.05 -23.05 19 -14.8 -3.8
3 -23.05 -23.05 14 -9.3 -42.3
3 -23.05 -23.05 24 -9.3 -36.8
3 -23.05 -23.05 8 -9.3 -31.3
3 -23.05 -23.05 5 -9.3 -25.8
3 -23.05 -23.05 12 -9.3 -20.3
3 -23.05 -23.05 3 -9.3 -14.8
3 -23.05 -23.05 22 -9.3 -9.3
3 -23.05 -23.05 7 -9.3 -3.8
3 -23.05 -23.05 0 -3.8 -42.3
3 -23.05 -23.05 1 -3.8 -36.8
3 -23.05 -23.05 2 -3.8 -31.3
3 -23.05 -23.05 6 -3.8 -25.8
3 -23.05 -23.05 21 -3.8 -20.3
3 -23.05 -23.05 9 -3.8 -14.8
3 -23.05 -23.05 10 -3.8 -9.3
3 -23.05 -23.05 16 -3.8 -3.8
4 23.05 -67.05 16 3.8 -86.3
4 23.05 -67.05 10 3.8 -80.8
4 23.05 -67.05 9 3.8 -75.3
4 23.05 -67.05 21 3.8 -69.8
4 23.05 -67.05 6 3.8 -64.3
4 23.05 -67.05 2 3.8 -58.8
4 23.05 -67.05 1 3.8 -53.3
4 23.05 -67.05 0 3.8 -47.8
4 23.05 -67.05 7 9.3 -86.3
4 23.05 -67.05 22 9.3 -80.8
4 23.05 -67.05 3 9.3 -75.3
4 23.05 -67.05 12 9.3 -69.8
4 23.05 -67.05 5 9.3 -64.3
4 23.05 -67.05 8 9.3 -58.8
4 23.05 -67.05 24 9.3 -53.3
4 23.05 -67.05 14 9.3 -47.8
4 23.05 -67.05 19 14.8 -86.3
4 23.05 -67.05 13 14.8 -80.8
4 23.05 -67.05 15 14.8 -75.3
4 23.05 -67.05 18 14.8 -69.8
4 23.05 -67.05 4 14.8 -64.3
4 23.05 -67.05 11 14.8 -58.8
4 23.05 -67.05 17 14.8 -53.3
4 23.05 -67.05 26 14.8 -47.8
4 23.05 -67.05 25 20.3 -86.3
4 23.05 -67.05 28 20.3 -80.8
4 23.05 -67.05 27 20.3 -75.3
4 23.05 -67.05 30 20.3 -69.8
4 23.05 -67.05 20 20.3 -64.3
4 23.05 -67.05 23 20.3 -58.8
4 23.05 -67.05 29 20.3 -53.3
4 23.05 -67.05 34 20.3 -47.8
4 23.05 -67.05 31 25.8 -86.3
4 23.05 -67.05 32 25.8 -80.8
4 23.05 -67.05 33 25.8 -75.3
4 23.05 -67.05 36 25.8 -69.8
4 23.05 -67.05 40 25.8 -64.3
4 23.05 -67.05 37 25.8 -58.8
4 23.05 -67.05 43 25.8 -53.3
4 23.05 -67.05 46 25.8 -47.8
